2026-08-07 19:14:27 | INFO | reconforge | ReconForge started
2026-08-07 22:08:01 | INFO | reconforge.ip | IP reconnaissance completed with 3 IP address(es)
2026-08-07 22:08:01 | INFO | reconforge.http | Starting HTTP reconnaissance for https://example.com/
2026-08-07 22:08:02 | INFO | reconforge.http | HTTP reconnaissance completed for https://example.com/: status=200
2026-08-07 22:08:03 | INFO | reconforge.robots | Starting robots.txt collection for https://example.com/robots.txt
2026-08-07 22:08:04 | INFO | reconforge.robots | robots.txt not found for https://example.com/
2026-08-07 22:08:04 | INFO | reconforge.sitemap | Starting sitemap discovery for https://example.com/
2026-08-07 22:08:04 | INFO | reconforge.sitemap | Fetching sitemap https://example.com/sitemap.xml
2026-08-07 22:08:04 | INFO | reconforge.sitemap | Fetching sitemap https://example.com/sitemap_index.xml
2026-08-07 22:08:05 | INFO | reconforge.sitemap | No sitemap discovered for https://example.com/
2026-08-07 22:08:05 | INFO | reconforge.tls | Starting TLS certificate analysis for example.com
2026-08-07 22:08:05 | INFO | reconforge.tls | TLS certificate analysis completed for example.com
2026-08-07 22:08:05 | INFO | reconforge.security_headers | Starting security header analysis
2026-08-07 22:08:05 | INFO | reconforge.security_headers | Security header analysis completed with 9 observation(s)
2026-08-07 22:08:05 | INFO | reconforge.html_report | Starting HTML report generation for example.com
2026-08-07 22:08:05 | INFO | reconforge.html_report | HTML report generated: reports\example.com_20260807_220805_report.html
2026-08-07 22:08:06 | INFO | reconforge.pdf_report | Using browser for PDF export: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
2026-08-07 22:08:06 | INFO | reconforge.pdf_report | Generating PDF report from E:\CyberSecurity\Projects\Cryptonic Area – Internship Project\Project-05-ReconForge\ReconForge\reports\example.com_20260807_220805_report.html
2026-08-07 22:08:17 | INFO | reconforge.pdf_report | PDF report generated: E:\CyberSecurity\Projects\Cryptonic Area – Internship Project\Project-05-ReconForge\ReconForge\reports\example.com_20260807_220805_report.pdf
2026-08-07 22:08:17 | INFO | reconforge.dashboard | Dashboard scan completed for example.com
